Month,Year,StationCode,salmon.id,CommonName,Age_ClassByLength,Tag,FieldLength_mm,LabLength_mm,fish_mass,FultonCondition,FINAL_GSI,PBTHatcheryAssignment,StartLat,StartLong
May,2018,052618MC20,41071,Chinook salmon,yearling,YES,168,162,54.2,1.14306637,Interior_Sp,Dworshak,46.94167,-124.6087
May,2018,052618MC20,41073,Chinook salmon,yearling,YES,149,147,35.7,1.079218596,Interior_Sp,Rapid River,46.94167,-124.6087
May,2018,052618MC20,41075,Chinook salmon,yearling,YES,142,138,,,Interior_Sp,Lookingglass,46.94167,-124.6087
May,2018,052618MC20,41076,Chinook salmon,yearling,YES,165,161,53.7,1.195425345,Interior_Sp,,46.94167,-124.6087
May,2018,052618MC20,41077,Chinook salmon,yearling,YES,157,153,46.9,1.211919852,Interior_Sp,Carson,46.94167,-124.6087
May,2018,052618MC20,41078,Chinook salmon,yearling,YES,173,163,57,1.100871291,Interior_Sp,Carson,46.94167,-124.6087
May,2018,052618MC20,41081,Chinook salmon,yearling,YES,173,167,61.4,1.185850859,Interior_Sp,Rapid River,46.94167,-124.6087
May,2018,052618MC21,41106,Chinook salmon,yearling,YES,145,137,30.4,0.997170843,Interior_Sp,,46.87417,-124.5408
May,2018,052618MC21,41107,Chinook salmon,yearling,YES,160,156,39.8,0.971679669,Interior_Sp,Rapid River,46.87417,-124.5408
May,2018,052618MC21,41108,Chinook salmon,yearling,YES,156,152,41.4,1.09050224,Interior_Sp,Rapid River,46.87417,-124.5408
May,2018,052618MC21,41109,Chinook salmon,yearling,YES,152,147,40.4,1.150404621,Interior_Sp,Carson,46.87417,-124.5408
May,2018,052618MC21,41110,Chinook salmon,yearling,YES,155,151,36.2,0.97210569,Interior_Sp,Pahsimeroi,46.87417,-124.5408
May,2018,052618MC21,41111,Chinook salmon,yearling,YES,142,137,29.1,1.016314125,Interior_Sp,Sawtooth,46.87417,-124.5408
May,2018,052618MC22,41143,Chinook salmon,yearling,YES,161,157,42,1.006402397,Interior_Sp,Clearwater,46.90183,-124.5568
May,2018,052618MC22,41144,Chinook salmon,yearling,YES,150,144,33.8,1.001481459,Interior_Sp,Pahsimeroi,46.90183,-124.5568
May,2018,052618MC22,41145,Chinook salmon,yearling,YES,158,152,40.6,1.029330298,Interior_Sp,,46.90183,-124.5568
May,2018,052618MC22,41146,Chinook salmon,yearling,YES,164,160,46.7,1.058730303,Interior_Sp,Parkdale,46.90183,-124.5568
May,2018,052618MC22,41148,Chinook salmon,yearling,YES,152,146,31.9,0.908364,Interior_Sp,Dworshak,46.90183,-124.5568
May,2018,052618MC22,41149,Chinook salmon,yearling,YES,158,154,43.5,1.102853932,Interior_Sp,Carson,46.90183,-124.5568
May,2018,052618MC22,41150,Chinook salmon,yearling,YES,151,145,35.4,1.028187782,Interior_Sp,Sawtooth,46.90183,-124.5568
May,2018,052618MC22,41151,Chinook salmon,yearling,YES,176,175,62.4,1.14458117,Interior_Sp,Lookingglass,46.90183,-124.5568
May,2018,052618MC22,41152,Chinook salmon,yearling,YES,141,138,28.5,1.016687589,Interior_Sp,McCall,46.90183,-124.5568
May,2018,052618MC22,41153,Chinook salmon,yearling,YES,157,153,43.2,1.116309954,Interior_Sp,Carson,46.90183,-124.5568
May,2018,052618MC22,41154,Chinook salmon,yearling,YES,168,166,52.2,1.100886799,Interior_Sp,,46.90183,-124.5568
May,2018,052618MC22,41155,Chinook salmon,yearling,YES,155,149,39,1.047296163,Interior_Sp,Lookingglass,46.90183,-124.5568
May,2018,052618MC22,41156,Chinook salmon,yearling,YES,152,150,40.3,1.14755702,Interior_Sp,Chief Joseph,46.90183,-124.5568
May,2018,052618MC22,41157,Chinook salmon,yearling,YES,146,143,32.8,1.053938492,Interior_Sp,Lookingglass,46.90183,-124.5568
May,2018,052618MC22,41158,Chinook salmon,yearling,YES,150,142,37.5,1.111111111,Interior_Sp,Carson,46.90183,-124.5568
May,2018,052618MC22,41159,Chinook salmon,yearling,YES,142,140,28.3,0.988374178,Interior_Sp,McCall,46.90183,-124.5568
May,2018,052618MC22,41160,Chinook salmon,yearling,YES,147,144,37.6,1.183684125,Interior_Sp,,46.90183,-124.5568
May,2018,052618MC23,41193,Chinook salmon,yearling,YES,158,154,37.2,0.943130279,Interior_Sp,Rapid River,46.86817,-124.5103
May,2018,052618MC23,41194,Chinook salmon,yearling,YES,147,142,34.3,1.079796974,Interior_Sp,Sawtooth,46.86817,-124.5103
May,2018,052718MC24,41217,Chinook salmon,yearling,YES,162,160,50.9,1.19721666,Interior_Sp,,47.53833,-124.7017
May,2018,052718MC25,41229,Chinook salmon,yearling,YES,174,171,56.7,1.076304906,Interior_Sp,Klickitat,47.48933,-124.6637
May,2018,052718MC25,41231,Chinook salmon,yearling,YES,147,141,34.8,1.095537455,Interior_Sp,Rapid River,47.48933,-124.6637
May,2018,052718MC25,41232,Chinook salmon,yearling,YES,148,144,34.1,1.051887304,Interior_Sp,Pahsimeroi,47.48933,-124.6637
May,2018,052718MC25,41234,Chinook salmon,yearling,YES,178,172,55.1,0.976993288,Interior_Sp,,47.48933,-124.6637
May,2018,052718MC26,41253,Chinook salmon,yearling,YES,166,160,53.8,1.176137251,Interior_Sp,Leavenworth,47.43733,-124.6278
May,2018,052718MC26,41254,Chinook salmon,yearling,YES,163,155,43.9,1.01368197,Interior_Sp,Rapid River,47.43733,-124.6278
May,2018,052718MC27,41290,Chinook salmon,yearling,YES,171,165,50.7,1.013957226,Interior_Sp,Pahsimeroi,47.38567,-124.603
May,2018,052718MC28,41313,Chinook salmon,yearling,YES,176,169,61.6,1.129906997,Interior_Sp,Rapid River,47.34017,-124.5633
May,2018,052718MC28,41314,Chinook salmon,yearling,YES,182,178,72.5,1.202607319,Interior_Sp,Rapid River,47.34017,-124.5633
May,2018,052718MC29,41353,Chinook salmon,yearling,YES,155,150,38.5,1.033869289,Interior_Sp,Chief Joseph,47.26983,-124.5835
May,2018,052718MC30,41369,Chinook salmon,yearling,YES,162,157,47.4,1.114893317,Interior_Sp,Dworshak,47.3075,-124.6113
May,2018,052718MC30,41370,Chinook salmon,yearling,YES,167,160,48.1,1.032751059,Interior_Sp,,47.3075,-124.6113
May,2018,052718MC31,41395,Chinook salmon,yearling,YES,158,152,44.6,1.130742154,Interior_Sp,Dworshak,47.25217,-124.6005
May,2018,052718MC31,41396,Chinook salmon,yearling,YES,166,162,51.2,1.119297937,Interior_Sp,Chief Joseph,47.25217,-124.6005
May,2018,052718MC31,41397,Chinook salmon,yearling,YES,162,158,49.7,1.168991496,Interior_Sp,,47.25217,-124.6005
May,2018,052718MC31,41398,Chinook salmon,yearling,YES,167,160,52.2,1.120781867,Interior_Sp,Umatilla,47.25217,-124.6005
May,2018,052718MC31,41400,Chinook salmon,yearling,YES,163,160,50.8,1.17300778,Interior_Sp,Sawtooth,47.25217,-124.6005
May,2018,052718MC31,41401,Chinook salmon,yearling,YES,158,155,43.1,1.092712708,Interior_Sp,Pahsimeroi,47.25217,-124.6005
May,2018,052718MC32,41433,Chinook salmon,yearling,YES,147,140,32.4,1.019983218,Interior_Sp,Rapid River,47.19867,-124.5882
May,2018,052718MC32,41434,Chinook salmon,yearling,YES,161,156,50.3,1.205286661,Interior_Sp,Carson,47.19867,-124.5882
May,2018,052718MC32,41435,Chinook salmon,yearling,YES,163,158,47.3,1.092190314,Interior_Sp,Carson,47.19867,-124.5882
May,2018,052718MC32,41436,Chinook salmon,yearling,YES,164,160,53.1,1.203823909,Interior_Sp,Sawtooth,47.19867,-124.5882
May,2018,052718MC32,41437,Chinook salmon,yearling,YES,157,150,40.2,1.038788431,Interior_Sp,Lookingglass,47.19867,-124.5882
May,2018,052818MC35,41466,Chinook salmon,yearling,YES,158,153,42.1,1.067359744,Interior_Sp,Sawtooth,47.85033,-124.7505
May,2018,052818MC35,41467,Chinook salmon,yearling,YES,169,164,55.8,1.156043242,Interior_Sp,Klickitat,47.85033,-124.7505
May,2018,052818MC35,41468,Chinook salmon,yearling,YES,156,154,40.8,1.0746978,Interior_Sp,Leavenworth,47.85033,-124.7505
May,2018,052818MC36,41479,Chinook salmon,yearling,YES,153,153,46.1,1.287142465,Interior_Sp,,47.817,-124.6947
May,2018,052818MC36,41480,Chinook salmon,yearling,YES,177,170,61.6,1.110864025,Interior_Sp,Round Butte,47.817,-124.6947
May,2018,052818MC37,41488,Chinook salmon,yearling,YES,205,197,103.1,1.196732473,Interior_Sp,Klickitat,47.77767,-124.6885
May,2018,052818MC37,41490,Chinook salmon,yearling,YES,166,162,52.9,1.156462142,Interior_Sp,Carson,47.77767,-124.6885
May,2018,052818MC37,41498,Chinook salmon,yearling,YES,150,146,36.2,1.072592615,Interior_Sp,,47.77767,-124.6885
May,2018,052818MC38,41502,Chinook salmon,yearling,YES,188,180,70,1.053475627,Interior_Sp,Dworshak,47.72883,-124.6783
May,2018,052818MC39,41513,Chinook salmon,yearling,YES,157,148,29.8,0.770047111,Interior_Sp,,47.67733,-124.6853
May,2018,052818MC39,41514,Chinook salmon,yearling,YES,165,160,47,1.046275426,Interior_Sp,Rapid River,47.67733,-124.6853
May,2018,052818MC39,41515,Chinook salmon,yearling,YES,191,183,78.6,1.128034639,Interior_Sp,Klickitat,47.67733,-124.6853
May,2018,052418SBSMC1,SBS1,Chinook salmon,yearling,YES,209,204,110.7,1.212575392,Interior_Sp,Rapid River,46.6592,-124.4935
May,2018,052418SBSMC1,SBS2,Chinook salmon,yearling,YES,150,147,35.5,1.051851852,Interior_Sp,Pahsimeroi,46.6592,-124.4935
May,2018,052418SBSMC1,SBS3,Chinook salmon,yearling,YES,144,138,26.1,0.874083732,Interior_Sp,Dworshak,46.6592,-124.4935
May,2018,052418SBSMC2,SBS5,Chinook salmon,yearling,YES,182,177,64.3,1.066588335,Interior_Sp,,46.57994,-124.4221
May,2018,052418SBSMC3,SBS8,Chinook salmon,yearling,YES,151,146,33.6,0.975906961,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS11,Chinook salmon,yearling,YES,161,160,40.9,0.980044275,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS14,Chinook salmon,yearling,YES,172,170,59.2,1.163419588,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS17,Chinook salmon,yearling,YES,152,150,36.4,1.036503178,Interior_Sp,Sawtooth,46.48213,-124.4241
May,2018,052418SBSMC3,SBS18,Chinook salmon,yearling,YES,161,160,42,1.006402397,Interior_Sp,Dworshak,46.48213,-124.4241
May,2018,052418SBSMC3,SBS19,Chinook salmon,yearling,YES,172,167,56.8,1.1162539,Interior_Sp,Lookingglass,46.48213,-124.4241
May,2018,052418SBSMC3,SBS20,Chinook salmon,yearling,YES,184,180,69.9,1.122079728,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS21,Chinook salmon,yearling,YES,184,182,67.2,1.07873752,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS22,Chinook salmon,yearling,YES,146,144,35.4,1.137482473,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS23,Chinook salmon,yearling,YES,175,170,58.8,1.097142843,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS24,Chinook salmon,yearling,YES,157,153,41.3,1.06721295,Interior_Sp,Pahsimeroi,46.48213,-124.4241
May,2018,052418SBSMC3,SBS25,Chinook salmon,yearling,YES,154,148,41,1.122591357,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS26,Chinook salmon,yearling,YES,154,157,51.2,1.401870203,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS27,Chinook salmon,yearling,YES,162,155,52,1.223089675,Interior_Sp,Dworshak,46.48213,-124.4241
May,2018,052418SBSMC3,SBS28,Chinook salmon,yearling,YES,151,148,36.1,1.048519089,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS29,Chinook salmon,yearling,YES,170,167,49.8,1.013637273,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS30,Chinook salmon,yearling,YES,151,145,33.6,0.975906961,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS31,Chinook salmon,yearling,YES,156,153,37.5,0.987773732,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS32,Chinook salmon,yearling,YES,158,156,45,1.140883378,Interior_Sp,Parkdale,46.48213,-124.4241
May,2018,052418SBSMC3,SBS33,Chinook salmon,yearling,YES,143,143,30.1,1.029338907,Interior_Sp,Carson,46.48213,-124.4241
May,2018,052418SBSMC3,SBS34,Chinook salmon,yearling,YES,155,149,37.9,1.017757082,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS35,Chinook salmon,yearling,YES,146,144,31.7,1.018593042,Interior_Sp,Chief Joseph,46.48213,-124.4241
May,2018,052418SBSMC3,SBS36,Chinook salmon,yearling,YES,156,154,45.7,1.203766941,Interior_Sp,Sawtooth,46.48213,-124.4241
May,2018,052418SBSMC3,SBS38,Chinook salmon,yearling,YES,158,153,43.9,1.112995157,Interior_Sp,Carson,46.48213,-124.4241
May,2018,052418SBSMC3,SBS39,Chinook salmon,yearling,YES,155,153,35.4,0.950622712,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS40,Chinook salmon,yearling,YES,159,156,42.5,1.057298356,Interior_Sp,McCall,46.48213,-124.4241
May,2018,052418SBSMC3,SBS41,Chinook salmon,yearling,YES,160,156,44.3,1.08154295,Interior_Sp,Sawtooth,46.48213,-124.4241
May,2018,052418SBSMC3,SBS42,Chinook salmon,yearling,YES,151,145,33.6,0.975906961,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS43,Chinook salmon,yearling,YES,158,154,44.8,1.135812766,Interior_Sp,McCall,46.48213,-124.4241
May,2018,052418SBSMC3,SBS44,Chinook salmon,yearling,YES,157,155,43,1.111141833,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS45,Chinook salmon,yearling,YES,156,154,42,1.10630658,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS46,Chinook salmon,yearling,YES,163,160,51.1,1.179934974,Interior_Sp,Leavenworth,46.48213,-124.4241
May,2018,052418SBSMC3,SBS47,Chinook salmon,yearling,YES,139,137,31,1.154296272,Interior_Sp,Carson,46.48213,-124.4241
May,2018,052418SBSMC3,SBS48,Chinook salmon,yearling,YES,149,147,34.5,1.042942319,Interior_Sp,Sawtooth,46.48213,-124.4241
May,2018,052418SBSMC3,SBS49,Chinook salmon,yearling,YES,154,149,43.3,1.185565973,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS50,Chinook salmon,yearling,YES,151,148,34,0.987524946,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS51,Chinook salmon,yearling,YES,152,151,37.7,1.073521125,Interior_Sp,Pahsimeroi,46.48213,-124.4241
May,2018,052418SBSMC3,SBS52,Chinook salmon,yearling,YES,166,165,46.3,1.012177595,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS53,Chinook salmon,yearling,YES,157,155,47.8,1.23517625,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS54,Chinook salmon,yearling,YES,158,160,41.8,1.059753874,Interior_Sp,McCall,46.48213,-124.4241
May,2018,052418SBSMC3,SBS56,Chinook salmon,yearling,YES,159,157,44.1,1.097102492,Interior_Sp,Dworshak,46.48213,-124.4241
May,2018,052418SBSMC3,SBS58,Chinook salmon,yearling,YES,152,147,37.6,1.070673524,Interior_Sp,Nez Perce,46.48213,-124.4241
May,2018,052418SBSMC3,SBS59,Chinook salmon,yearling,YES,157,153,39.7,1.025868177,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS60,Chinook salmon,yearling,YES,166,160,49.8,1.088692101,Interior_Sp,Clearwater,46.48213,-124.4241
May,2018,052418SBSMC3,SBS61,Chinook salmon,yearling,YES,146,141,28.2,0.906130091,Interior_Sp,Sawtooth,46.48213,-124.4241
May,2018,052418SBSMC3,SBS62,Chinook salmon,yearling,YES,163,158,45.3,1.046008904,Interior_Sp,Sawtooth,46.48213,-124.4241
May,2018,052418SBSMC3,SBS64,Chinook salmon,yearling,YES,148,154,31.3,0.965515346,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS65,Chinook salmon,yearling,YES,185,183,78.4,1.238228757,Interior_Sp,Klickitat,46.48213,-124.4241
May,2018,052418SBSMC3,SBS66,Chinook salmon,yearling,YES,131,130,25.3,1.125399249,Interior_Sp,McCall,46.48213,-124.4241
May,2018,052418SBSMC3,SBS67,Chinook salmon,yearling,YES,144,145,35,1.172142918,Interior_Sp,,46.48213,-124.4241
May,2018,052418SBSMC3,SBS68,Chinook salmon,yearling,YES,138,132,23.6,0.897996721,Interior_Sp,Chief Joseph,46.48213,-124.4241
May,2018,052418SBSMC3,SBS69,Chinook salmon,yearling,YES,150,149,40.4,1.197037082,Interior_Sp,Carson,46.48213,-124.4241
May,2018,052418SBSMC3,SBS70,Chinook salmon,yearling,YES,144,143,34.9,1.16879399,Interior_Sp,Leavenworth,46.48213,-124.4241
May,2018,052418SBSMC3,SBS71,Chinook salmon,yearling,YES,146,145,30.6,0.983247531,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS72,Chinook salmon,yearling,YES,155,149,43.9,1.178879568,Interior_Sp,Sawtooth,46.48213,-124.4241
May,2018,052418SBSMC3,SBS73,Chinook salmon,yearling,YES,149,148,31.2,0.943182642,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS74,Chinook salmon,yearling,YES,137,135,25,0.972250796,Interior_Sp,Dworshak,46.48213,-124.4241
May,2018,052418SBSMC3,SBS75,Chinook salmon,yearling,YES,140,139,28.4,1.034985409,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS76,Chinook salmon,yearling,YES,137,134,22.9,0.890581714,Interior_Sp,Rapid River,46.48213,-124.4241
May,2018,052418SBSMC3,SBS77,Chinook salmon,yearling,YES,138,135,28.6,1.08825026,Interior_Sp,Sawtooth,46.48213,-124.4241
May,2018,052418SBSMC3,SBS78,Chinook salmon,yearling,YES,130,126,22.7,1.033227163,Interior_Sp,Sawtooth,46.48213,-124.4241
May,2018,052418SBSMC5,SBS120,Chinook salmon,yearling,YES,128,124,20.5,0.977516174,Interior_Sp,,46.35654,-124.371
May,2018,052418SBSMC5,SBS121,Chinook salmon,yearling,YES,130,126,25.1,1.142467018,Interior_Sp,Nez Perce,46.35654,-124.371
May,2018,052418SBSMC5,SBS123,Chinook salmon,yearling,YES,161,156,43.3,1.037552929,Interior_Sp,,46.35654,-124.371
May,2018,052418SBSMC5,SBS124,Chinook salmon,yearling,YES,145,142,31.2,1.023412219,Interior_Sp,Rapid River,46.35654,-124.371
May,2018,052418SBSMC5,SBS125,Chinook salmon,yearling,YES,149,143,29.8,0.900860299,Interior_Sp,McCall,46.35654,-124.371
May,2018,052418SBSMC5,SBS126,Chinook salmon,yearling,YES,155,153,37.6,1.009700875,Interior_Sp,Leavenworth,46.35654,-124.371
May,2018,052418SBSMC5,SBS127,Chinook salmon,yearling,YES,141,140,25.3,0.902533166,Interior_Sp,,46.35654,-124.371
May,2018,052418SBSMC5,SBS128,Chinook salmon,yearling,YES,150,148,29.5,0.874074074,Interior_Sp,,46.35654,-124.371
May,2018,052418SBSMC5,SBS129,Chinook salmon,yearling,YES,156,156,39.9,1.050991291,Interior_Sp,Sawtooth,46.35654,-124.371
May,2018,052418SBSMC6,SBS135,Chinook salmon,yearling,YES,146,145,28.6,0.918982987,Interior_Sp,McCall,46.28238,-124.3261
May,2018,052418SBSMC6,SBS136,Chinook salmon,yearling,YES,139,137,26.4,0.983013585,Interior_Sp,Rapid River,46.28238,-124.3261
May,2018,052418SBSMC6,SBS137,Chinook salmon,yearling,YES,148,145,32,0.987108365,Interior_Sp,Pahsimeroi,46.28238,-124.3261
May,2018,052418SBSMC6,SBS140,Chinook salmon,yearling,YES,149,149,34.9,1.05503445,Interior_Sp,Pahsimeroi,46.28238,-124.3261
May,2018,052418SBSMC6,SBS141,Chinook salmon,yearling,YES,152,150,31.8,0.905516453,Interior_Sp,Rapid River,46.28238,-124.3261
May,2018,052418SBSMC6,SBS142,Chinook salmon,yearling,YES,135,132,24.3,0.98765429,Interior_Sp,Dworshak,46.28238,-124.3261
May,2018,052418SBSMC6,SBS143,Chinook salmon,yearling,YES,140,146,39.1,1.424927058,Interior_Sp,Carson,46.28238,-124.3261
May,2018,052418SBSMC6,SBS144,Chinook salmon,yearling,YES,134,133,25.6,1.063960676,Interior_Sp,Carson,46.28238,-124.3261
May,2018,052418SBSMC6,SBS147,Chinook salmon,yearling,YES,142,141,23.5,0.820734764,Interior_Sp,,46.28238,-124.3261
May,2018,052418SBSMC7,SBS163,Chinook salmon,yearling,YES,170,166,55.8,1.135762248,Interior_Sp,Umatilla,46.26094,-124.3428
May,2018,052418SBSMC7,SBS167,Chinook salmon,yearling,YES,156,153,40.6,1.069429653,Interior_Sp,,46.26094,-124.3428
May,2018,052518SBSMC13,SBS179,Chinook salmon,yearling,YES,194,190,71.4,0.977896814,Interior_Sp,,46.75908,-124.5227
May,2018,052518SBSMC13,SBS180,Chinook salmon,yearling,YES,165,163,53.9,1.199877597,Interior_Sp,Klickitat,46.75908,-124.5227
May,2018,052518SBSMC13,SBS183,Chinook salmon,yearling,YES,152,150,39.3,1.119081659,Interior_Sp,Rapid River,46.75908,-124.5227
May,2018,052518SBSMC13,SBS184,Chinook salmon,yearling,YES,157,154,43.1,1.113725844,Interior_Sp,,46.75908,-124.5227
May,2018,052518SBSMC13,SBS185,Chinook salmon,yearling,YES,154,148,39.3,1.076044865,Interior_Sp,Carson,46.75908,-124.5227
May,2018,052518SBSMC13,SBS186,Chinook salmon,yearling,YES,162,159,43.6,1.025513615,Interior_Sp,Dworshak,46.75908,-124.5227
May,2018,052518SBSMC14,SBS191,Chinook salmon,yearling,YES,145,142,33.4,1.095575924,Interior_Sp,Dworshak,46.7138,-124.4703
May,2018,052518SBSMC14,SBS192,Chinook salmon,yearling,YES,157,155,47,1.214503864,Interior_Sp,Carson,46.7138,-124.4703
May,2018,052518SBSMC14,SBS194,Chinook salmon,yearling,YES,159,157,37.9,0.942861396,Interior_Sp,Rapid River,46.7138,-124.4703
May,2018,052518SBSMC14,SBS195,Chinook salmon,yearling,YES,143,141,37.2,1.272139789,Interior_Sp,Dworshak,46.7138,-124.4703
May,2018,052518SBSMC14,SBS196,Chinook salmon,yearling,YES,154,153,43.9,1.201994202,Interior_Sp,,46.7138,-124.4703
May,2018,052518SBSMC14,SBS197,Chinook salmon,yearling,YES,141,141,31.5,1.123707335,Interior_Sp,Leavenworth,46.7138,-124.4703
May,2018,052618SBSMC16,SBS212,Chinook salmon,yearling,YES,157,155,39.5,1.020700056,Interior_Sp,Rapid River,46.98409,-124.626
May,2018,052618SBSMC16,SBS213,Chinook salmon,yearling,YES,182,177,62.5,1.036730447,Interior_Sp,McCall,46.98409,-124.626
May,2018,052618SBSMC16,SBS214,Chinook salmon,yearling,YES,141,138,31.4,1.120139997,Interior_Sp,Umatilla,46.98409,-124.626
May,2018,052618SBSMC16,SBS215,Chinook salmon,yearling,YES,164,159,46.6,1.056463162,Interior_Sp,,46.98409,-124.626
May,2018,052618SBSMC16,SBS217,Chinook salmon,yearling,YES,165,142,33.1,0.736845,Interior_Sp,Carson,46.98409,-124.626
May,2018,052618SBSMC16,SBS218,Chinook salmon,yearling,YES,164,162,53,1.201556855,Interior_Sp,Klickitat,46.98409,-124.626
May,2018,052618SBSMC17,SBS221,Chinook salmon,yearling,YES,167,165,57.2,1.22813645,Interior_Sp,Lookingglass,46.92127,-124.607
May,2018,052618SBSMC17,SBS222,Chinook salmon,yearling,YES,151,148,35.6,1.033996664,Interior_Sp,Sawtooth,46.92127,-124.607
May,2018,052618SBSMC17,SBS223,Chinook salmon,yearling,YES,156,151,45.1,1.187962501,Interior_Sp,,46.92127,-124.607
May,2018,052618SBSMC17,SBS225,Chinook salmon,yearling,YES,147,143,36.1,1.136462682,Interior_Sp,Carson,46.92127,-124.607
May,2018,052618SBSMC19,SBS244,Chinook salmon,yearling,YES,170,165,60,1.221249746,Interior_Sp,,46.94085,-124.6134
May,2018,052618SBSMC19,SBS245,Chinook salmon,yearling,YES,158,154,40.9,1.036936265,Interior_Sp,,46.94085,-124.6134
May,2018,052618SBSMC19,SBS246,Chinook salmon,yearling,YES,160,158,41,1.000976563,Interior_Sp,Rapid River,46.94085,-124.6134
May,2018,052618SBSMC19,SBS247,Chinook salmon,yearling,YES,143,141,29.3,1.001981024,Interior_Sp,Rapid River,46.94085,-124.6134
May,2018,052618SBSMC19,SBS248,Chinook salmon,yearling,YES,146,143,35,1.124629515,Interior_Sp,Lookingglass,46.94085,-124.6134
May,2018,052618SBSMC19,SBS250,Chinook salmon,yearling,YES,136,131,27.4,1.089265708,Interior_Sp,Lookingglass,46.94085,-124.6134
May,2018,052618SBSMC19,SBS251,Chinook salmon,yearling,YES,172,168,56.8,1.1162539,Interior_Sp,Sawtooth,46.94085,-124.6134
May,2018,052618SBSMC20,SBS262,Chinook salmon,yearling,YES,151,145,35.9,1.042710208,Interior_Sp,Dworshak,46.92923,-124.6156
May,2018,052618SBSMC20,SBS263,Chinook salmon,yearling,YES,159,155,43.9,1.092127046,Interior_Sp,Pahsimeroi,46.92923,-124.6156
May,2018,052618SBSMC20,SBS264,Chinook salmon,yearling,YES,151,147,40,1.161794054,Interior_Sp,Klickitat,46.92923,-124.6156
May,2018,052618SBSMC20,SBS266,Chinook salmon,yearling,YES,151,147,34.4,0.999142931,Interior_Sp,Rapid River,46.92923,-124.6156
May,2018,052618SBSMC20,SBS267,Chinook salmon,yearling,YES,147,142,28.8,0.906651683,Interior_Sp,,46.92923,-124.6156
May,2018,052618SBSMC20,SBS268,Chinook salmon,yearling,YES,151,148,34.4,0.999142931,Interior_Sp,Rapid River,46.92923,-124.6156
May,2018,052618SBSMC21,SBS296,Chinook salmon,yearling,YES,155,152,36.9,0.990903334,Interior_Sp,,46.88165,-124.5382
May,2018,052618SBSMC21,SBS297,Chinook salmon,yearling,YES,162,157,43.5,1.023161555,Interior_Sp,Leavenworth,46.88165,-124.5382
May,2018,052618SBSMC21,SBS298,Chinook salmon,yearling,YES,150,149,31.8,0.9422222,Interior_Sp,,46.88165,-124.5382
May,2018,052618SBSMC21,SBS299,Chinook salmon,yearling,YES,159,155,45,1.119492377,Interior_Sp,Sawtooth,46.88165,-124.5382
May,2018,052618SBSMC21,SBS300,Chinook salmon,yearling,YES,143,139,32.8,1.121671593,Interior_Sp,McCall,46.88165,-124.5382
May,2018,052618SBSMC21,SBS301,Chinook salmon,yearling,YES,142,140,32.6,1.138551151,Interior_Sp,McCall,46.88165,-124.5382
May,2018,052618SBSMC22,SBS321,Chinook salmon,yearling,YES,157,153,41.8,1.080133204,Interior_Sp,Dworshak,46.89611,-124.5361
May,2019,051919MC2,42538,Chinook salmon,yearling,YES,161,157,44.2,1.059118731,Interior_Sp,Rapid River,47.2648,-124.6821
May,2019,051919MC2,42540,Chinook salmon,yearling,YES,154,152,39.6,1.084258927,Interior_Sp,Clearwater,47.2648,-124.6821
May,2019,051919MC2,42503,Chinook salmon,yearling,YES,170,169,61.8,1.257887222,Interior_Sp,Carson,47.2648,-124.6821
May,2019,051919MC2,42504,Chinook salmon,yearling,YES,142,141,30.3,1.058223945,Interior_Sp,Carson,47.2648,-124.6821
